method,rtt_ms,method_time,rounds,uplink_transfer_time,network_wait_time,cloud_verify_time,downlink_transfer_time,edge_cloud_cycle_time,network_only_time,cloud_verify_share_of_cycle_percent,uplink_share_of_cycle_percent,wait_share_of_cycle_percent,downlink_share_of_cycle_percent,network_cycle_share_of_method_time_percent,cloud_verify_per_round_ms,network_wait_per_round_ms,upload_payload_bytes,downlink_payload_bytes,speedup_vs_target_only
traditional-spec-sampling / kv-cache,150.0,9.53835760988295,29.0,0.0003519999999999,4.350000000000005,1.057245446369052,0.0001855999999999,5.407783046369056,4.3505376000000044,19.55044123079082,0.0065091368677640095,80.43961754199297,0.0034320903484565133,56.695117414825226,36.45673952996731,150.00000000000017,440.0,232.0,0.1411190689820466
traditional-spec-sampling / kv-cache,150.0,8.781524559482932,26.0,0.0003167999999999,3.900000000000004,0.9199495557695628,0.0001663999999999,4.820432755769567,3.9004832000000036,19.0843769092822,0.0065720240495155255,80.90559909444025,0.0034519722280273724,54.892891582978166,35.38267522190626,150.00000000000017,396.0,208.0,0.115460391102306
traditional-spec-sampling / kv-cache,150.0,8.783486867323518,25.0,0.0003103999999999,3.750000000000004,0.9031641073524952,0.0001599999999999,4.653634507352499,3.7504704000000038,19.407714678184185,0.006670055405285573,80.58217709352121,0.003438172889321419,52.98162993406448,36.12656429409981,150.00000000000017,388.0,200.0,0.1088756893887494
traditional-spec-sampling / kv-cache,150.0,9.20962237752974,27.0,0.0003359999999999,4.050000000000004,0.929212749004364,0.0001727999999999,4.979721549004368,4.050508800000004,18.659933891085704,0.006747365223002859,81.32984867014804,0.003470073543257638,54.070854861044346,34.415287000161634,150.00000000000017,420.0,216.0,0.1036326478627005
traditional-spec-sampling / kv-cache,150.0,9.043326983228326,26.0,0.0003135999999999,3.900000000000004,0.9682428147643805,0.0001663999999999,4.868722814764385,3.9004800000000035,19.886998122550487,0.006441114270233439,80.10314302907669,0.0034177341025718815,53.83773940491011,37.240108260168476,150.00000000000017,392.0,208.0,0.1024315322924488
traditional-spec-sampling / kv-cache,150.0,9.00330974906683,27.0,0.0003295999999999,4.050000000000004,0.9509681165218352,0.0001727999999999,5.001470516521839,4.050502400000004,19.01377031775776,0.006590061841034564,80.97618463652339,0.003454983877822995,55.55146558231242,35.22104135266056,150.00000000000017,412.0,216.0,0.1072207822845612
traditional-spec-sampling / kv-cache,150.0,8.961573211476207,25.0,0.0003071999999999,3.750000000000004,0.9527647346258163,0.0001599999999999,4.70323193462582,3.7504672000000037,20.257660006333847,0.006531678732198017,79.73240639892761,0.0034019160063521146,52.48221292889571,38.110589385032654,150.00000000000017,384.0,200.0,0.1069527442626044
traditional-spec-sampling / kv-cache,150.0,8.536365307867527,26.0,0.0003135999999999,3.900000000000004,0.8809459768235683,0.0001663999999999,4.781425976823573,3.9004800000000035,18.424335775429153,0.006558712850935586,81.56562537837043,0.0034801333494750434,56.012433915132235,33.882537570137245,150.00000000000017,392.0,208.0,0.1107714108288282
traditional-spec-sampling / kv-cache,150.0,8.83826008811593,26.0,0.0003167999999999,3.900000000000004,0.9276464078575372,0.0001663999999999,4.828129607857541,3.9004832000000036,19.21337004598714,0.006561547135858236,80.77662193767434,0.00344646920267203,54.62760271503577,35.67870799452066,150.00000000000017,396.0,208.0,0.1070566280406302
traditional-spec-sampling / kv-cache,150.0,7.630938790738583,22.0,0.0002719999999999,3.3000000000000025,0.7976234070956707,0.0001407999999999,4.098036207095673,3.3004128000000024,19.46355197434812,0.006637325446977191,80.52637490820884,0.0034357919960811335,53.70291021164163,36.25560941343957,150.0000000000001,340.0,176.0,0.1275414083251178
traditional-spec-sampling / kv-cache,150.0,8.429468754678965,25.0,0.0003007999999999,3.750000000000004,0.8840196263045073,0.0001599999999999,4.634480426304511,3.7504608000000035,19.074837845618344,0.006490479456825647,80.91521929223504,0.003452382689799867,54.979507738634645,35.36078505218029,150.00000000000017,376.0,200.0,0.1117925028955538
traditional-spec-sampling / kv-cache,150.0,8.754583489149809,25.0,0.0003007999999999,3.750000000000004,0.9258171916007996,0.0001599999999999,4.676277991600803,3.7504608000000035,19.79816412248558,0.006432466173742783,80.19198188678018,0.003421524560500479,53.41519670691876,37.03268766403198,150.00000000000017,376.0,200.0,0.1214712980549424
traditional-spec-sampling / kv-cache,150.0,8.208648508414626,25.0,0.0003007999999999,3.750000000000004,0.8742878697812557,0.0001599999999999,4.624748669781259,3.7504608000000035,18.904548813516556,0.006504137229453534,81.08548740179153,0.0034596474624742726,56.33995249084502,34.97151479125023,150.00000000000017,376.0,200.0,0.1131815134445905
traditional-spec-sampling / kv-cache,150.0,8.452553352341056,25.0,0.0003007999999999,3.750000000000004,0.8706227168440819,0.0001599999999999,4.621083516844085,3.7504608000000035,18.840228999770673,0.0065092959022157604,81.14979931288977,0.003462391437347796,54.6708589016384,34.824908673763275,150.00000000000017,376.0,200.0,0.1583352975310211
traditional-spec-sampling / kv-cache,150.0,8.264110775664449,24.0,0.0002879999999999,3.600000000000003,0.8797737956047058,0.0001535999999999,4.480215395604708,3.600441600000003,19.636863809445483,0.006428262361725753,80.35327952159989,0.00342840659291936,54.21291554800693,36.65724148352941,150.00000000000014,360.0,192.0,0.1374581564680826
traditional-spec-sampling / kv-cache,150.0,8.856272552162409,26.0,0.0003231999999999,3.900000000000004,0.9315368812531232,0.0001663999999999,4.832026481253127,3.9004896000000038,19.27838940591941,0.006688705065127913,80.71147819927896,0.003443689736500496,54.56049881926123,35.82834158665858,150.00000000000017,404.0,208.0,0.1089112868309238
traditional-spec-sampling / kv-cache,150.0,8.150767104700208,24.0,0.0003007999999999,3.600000000000003,0.8399207778275013,0.0001535999999999,4.440375177827504,3.600454400000003,18.915536282194076,0.006774202357987895,81.07423034828642,0.003459167161524632,54.47800336813605,34.99669907614589,150.00000000000014,376.0,192.0,0.1159392571561043
traditional-spec-sampling / kv-cache,150.0,8.340013450011611,25.0,0.0003071999999999,3.750000000000004,0.8353081345558167,0.0001599999999999,4.58577533455582,3.7504672000000037,18.215199690691453,0.006698976238216771,81.77461228294626,0.003489050124070189,54.985227086767296,33.412325382232666,150.00000000000017,384.0,200.0,0.1193971024381892
traditional-spec-sampling / kv-cache,150.0,7.479151248931885,22.0,0.0002719999999999,3.3000000000000025,0.7677280828356743,0.0001407999999999,4.068140882835676,3.3004128000000024,18.871718186429508,0.00668610079723453,81.11813467236058,0.0034610404126849234,54.39308214841433,34.89673103798519,150.0000000000001,340.0,176.0,0.1502749815814294
traditional-spec-sampling / kv-cache,150.0,7.660335650667548,24.0,0.0002911999999999,3.600000000000003,0.7487733289599419,0.0001535999999999,4.3492181289599445,3.600444800000003,17.21627443733204,0.006695456318019544,82.7734984370833,0.003531669266646585,56.77581671739069,31.198888706664246,150.00000000000014,364.0,192.0,0.1436466148655343
traditional-spec-sampling / kv-cache,200.0,10.522804725915194,26.0,0.0003135999999999,5.1999999999999975,1.0065248627215624,0.0001663999999999,6.20700486272156,5.200479999999998,16.215950929354285,0.005052356280294537,83.7763158722575,0.00268084210791063,58.98622111113748,38.71249472006009,199.9999999999999,392.0,208.0,0.0904804918356666
traditional-spec-sampling / kv-cache,200.0,10.394652802497149,26.0,0.0003199999999999,5.1999999999999975,1.0062083676457405,0.0001663999999999,6.206694767645739,5.200486399999998,16.211661847637554,0.0051557231663460585,83.7805014531496,0.0026809760464991768,59.710457728368574,38.70032183252848,199.9999999999999,400.0,208.0,0.0939093363037832
traditional-spec-sampling / kv-cache,200.0,9.571910524740815,24.0,0.0002879999999999,4.799999999999999,0.9041056241840124,0.0001535999999999,5.704547224184012,4.800441599999999,15.84885861495059,0.005048604011532151,84.14340019223172,0.0026925888061496627,59.59674622364355,37.67106767433385,199.99999999999994,360.0,192.0,0.0973003735442305
traditional-spec-sampling / kv-cache,200.0,10.73464223369956,28.0,0.0003391999999999,5.599999999999996,1.001892225816846,0.0001791999999999,6.602410625816842,5.600518399999996,15.174642756983825,0.005137517479957324,84.81750556535813,0.0027141601780899475,61.50564203332004,35.781865207744495,199.9999999999999,424.0,224.0,0.1171454158494198
traditional-spec-sampling / kv-cache,200.0,9.99329816363752,26.0,0.0003135999999999,5.1999999999999975,0.9468246717005968,0.0001663999999999,6.147304671700595,5.200479999999998,15.402273390797571,0.00510142276571344,84.58991830905082,0.0027068773858880003,61.514272575882,36.41633352694603,199.9999999999999,392.0,208.0,0.0957829522105857
traditional-spec-sampling / kv-cache,200.0,10.680411672219634,27.0,0.0003391999999999,5.399999999999997,1.0232468582689762,0.0001727999999999,6.423758858268973,5.400511999999996,15.929098224971558,0.0052803974664034185,84.0629313637584,0.0026900138036387135,60.14523648912841,37.89803178773986,199.9999999999999,424.0,216.0,0.0922395695458342
traditional-spec-sampling / kv-cache,200.0,10.57983179204166,27.0,0.0003295999999999,5.399999999999997,1.0134708285331726,0.0001727999999999,6.413973228533169,5.400502399999996,15.800983141380314,0.005138780413576458,84.19118396031939,0.0026941178867286634,60.62452933663723,37.535956612339724,199.9999999999999,412.0,216.0,0.0884203456617213
traditional-spec-sampling / kv-cache,200.0,11.109398951753974,29.0,0.0003583999999999,5.799999999999995,1.0182381477206943,0.0001855999999999,6.81878214772069,5.800543999999995,14.932844687831246,0.005256070545085565,85.05917734794853,0.002721893675132889,61.37849740866608,35.11166026623084,199.99999999999986,448.0,232.0,0.0874381172058872
traditional-spec-sampling / kv-cache,200.0,9.485298290848732,24.0,0.0002911999999999,4.799999999999999,0.8647699058055878,0.0001535999999999,5.665214705805586,4.800444799999998,15.264556609291274,0.0051401405793408805,84.72759196718644,0.0027112829429482015,59.726268295339715,36.032079408566155,199.99999999999994,364.0,192.0,0.1044994313567375
traditional-spec-sampling / kv-cache,200.0,10.611910028383136,26.0,0.0003199999999999,5.1999999999999975,1.032919343560934,0.0001663999999999,6.233405743560932,5.200486399999998,16.57070606430414,0.005133630204169814,83.42149081778551,0.0026694877061675328,58.739715347084164,39.72766706003593,199.9999999999999,400.0,208.0,0.0878968124594162
traditional-spec-sampling / kv-cache,200.0,11.485260084271433,29.0,0.0003519999999999,5.799999999999995,1.1471365541219711,0.0001855999999999,6.947674154121966,5.800537599999995,16.51108743263945,0.005066443707511281,83.48117472606181,0.0026713975912325406,60.49209250068708,39.55643290075762,199.99999999999986,440.0,232.0,0.1171975328071021
traditional-spec-sampling / kv-cache,200.0,9.940449254587293,26.0,0.0003167999999999,5.1999999999999975,0.8793505951762199,0.0001663999999999,6.079833795176218,5.200483199999998,14.463398586222912,0.005210668756294807,85.52865382809827,0.0027369169224975014,61.16256558897991,33.82117673754692,199.9999999999999,396.0,208.0,0.1019992390831334
traditional-spec-sampling / kv-cache,200.0,9.51485695503652,25.0,0.0003103999999999,4.999999999999998,0.8568153828382492,0.0001599999999999,5.857285782838248,5.000470399999998,14.628198360214972,0.005299382879854812,85.36377061624545,0.0027316406597181478,61.5593677394992,34.27261531352997,199.99999999999991,388.0,200.0,0.1005068381412365
traditional-spec-sampling / kv-cache,200.0,10.742642918601632,27.0,0.0003359999999999,5.399999999999997,0.9827359598129988,0.0001727999999999,6.383244759812995,5.400508799999996,15.395555031823488,0.005263780610689657,84.59647410039462,0.0027070871712110626,59.419686646755835,36.39762814122217,199.9999999999999,420.0,216.0,0.0888438310786953
traditional-spec-sampling / kv-cache,200.0,10.385619608685374,26.0,0.0003135999999999,5.1999999999999975,0.999451817944646,0.0001663999999999,6.199931817944644,5.200479999999998,16.120367889400065,0.005058120140809265,83.87189008997625,0.002683900482877628,59.69727422675592,38.44045453633254,199.9999999999999,392.0,208.0,0.0891927371515757
traditional-spec-sampling / kv-cache,200.0,10.717040473595262,27.0,0.0003295999999999,5.399999999999997,1.026131846010685,0.0001727999999999,6.426634246010681,5.400502399999996,15.96686238442236,0.005128656577966896,84.02532014875493,0.0026888102447586034,59.96650159010484,38.00488318558092,199.9999999999999,412.0,216.0,0.0900754193122233
traditional-spec-sampling / kv-cache,200.0,9.582779044285417,25.0,0.0003071999999999,4.999999999999998,0.8573236037045717,0.0001599999999999,5.85779080370457,5.000467199999998,14.635613193328536,0.005244297898204582,85.35641110361793,0.002731405155314068,61.12830919541861,34.29294414818287,199.99999999999991,384.0,200.0,0.1000195082708487
traditional-spec-sampling / kv-cache,200.0,9.82715798355639,26.0,0.0003135999999999,5.1999999999999975,0.8670945409685373,0.0001663999999999,6.067574540968535,5.200479999999998,14.290628571826783,0.005168457311607114,85.70146052412483,0.0027424467367703474,61.74292253285538,33.34979003725144,199.9999999999999,392.0,208.0,0.0962216370272037
traditional-spec-sampling / kv-cache,200.0,9.665494432672858,26.0,0.0003167999999999,5.1999999999999975,0.8563571237027645,0.0001663999999999,6.056840323702763,5.200483199999998,14.138677560171223,0.005230449922216686,85.8533446828767,0.0027473070298504043,62.664567921413905,32.93681245010633,199.9999999999999,396.0,208.0,0.0978940425004329
traditional-spec-sampling / kv-cache,200.0,8.963989177718759,22.0,0.0002719999999999,4.4,0.8371270969510078,0.0001407999999999,5.237539896951008,4.4004128,15.983211840320962,0.005193277862346073,84.0089065968056,0.0026882850110958698,58.42867269373374,38.05123167959126,200.0,340.0,176.0,0.1085745041541042
traditional-spec-sampling / kv-cache,200.0,9.671006267890334,25.0,0.0003007999999999,4.999999999999998,0.9204115886241198,0.0001599999999999,5.920872388624118,5.000460799999998,15.545202264323812,0.005080332428339996,84.4470150987647,0.002702304483158782,61.22291956611168,36.81646354496479,199.99999999999991,376.0,200.0,0.0974408850601434
traditional-spec-sampling / kv-cache,200.0,10.760654738172889,25.0,0.0003007999999999,4.999999999999998,1.0225514397025108,0.0001599999999999,6.023012239702509,5.000460799999998,16.977409293012112,0.004994178793413131,83.01494005011287,0.002656478081601952,55.972544294504424,40.90205758810043,199.99999999999991,376.0,200.0,0.0988258285608706
traditional-spec-sampling / kv-cache,200.0,9.870612559840083,25.0,0.0003007999999999,4.999999999999998,0.9232471492141484,0.0001599999999999,5.923707949214147,5.000460799999998,15.585629087886222,0.005077900574754109,84.406592000595,0.002701010944017353,60.01357983916369,36.92988596856594,199.99999999999991,376.0,200.0,0.0941245799979104
traditional-spec-sampling / kv-cache,200.0,10.005400793626904,25.0,0.0003007999999999,4.999999999999998,0.943335773423314,0.0001599999999999,5.943796573423312,5.000460799999998,15.87092966204936,0.0050607384738716775,84.12131771730981,0.0026918821669522325,59.40588184342705,37.73343093693256,199.99999999999991,376.0,200.0,0.1337615131611945
traditional-spec-sampling / kv-cache,200.0,9.32367088459432,24.0,0.0002879999999999,4.799999999999999,0.853183975443244,0.0001535999999999,5.653625575443243,4.800441599999999,15.090917572417318,0.005094076290634454,84.9012715106037,0.0027168406883375505,60.63733528802307,35.54933231013516,199.99999999999994,360.0,192.0,0.1218371439888376
traditional-spec-sampling / kv-cache,200.0,10.07429707236588,26.0,0.0003231999999999,5.1999999999999975,0.9200196359306574,0.0001663999999999,6.120509235930655,5.200489599999997,15.031749817966963,0.005280606360375107,84.96025084764554,0.0027187280271230244,60.75371007987652,35.385370612717594,199.9999999999999,404.0,208.0,0.0957434581542353
traditional-spec-sampling / kv-cache,200.0,9.9833629373461,24.0,0.0003007999999999,4.799999999999999,0.936784140765667,0.0001535999999999,5.737238540765666,4.800454399999999,16.32813650869479,0.00524294044709106,83.66394330467237,0.0026772461857477734,57.46799527144917,39.03267253190279,199.99999999999994,376.0,192.0,0.0946568695640912
traditional-spec-sampling / kv-cache,200.0,10.592809731140733,25.0,0.0003071999999999,4.999999999999998,1.0618143323808908,0.0001599999999999,6.062281532380889,5.000467199999998,17.51509438664878,0.005067399103110457,82.4771989438819,0.002639270366202572,57.23015598551723,42.472573295235634,199.99999999999991,384.0,200.0,0.0940046565076627
traditional-spec-sampling / kv-cache,200.0,8.931240456178784,22.0,0.0002719999999999,4.4,0.8251490350812674,0.0001407999999999,5.225561835081267,4.4004128,15.790628091733886,0.005205181922714151,84.20147227923047,0.0026944471129334607,58.5088024527,37.50677432187579,200.0,340.0,176.0,0.1258424651863908
traditional-spec-sampling / kv-cache,200.0,9.75968137383461,24.0,0.0002911999999999,4.799999999999999,0.9235095884650946,0.0001535999999999,5.723954388465093,4.800444799999998,16.13411857938893,0.0050873920411861765,83.85811056903168,0.0026834595382072674,58.64898831442213,38.47956618604561,199.99999999999994,364.0,192.0,0.1127476648881438
